사용월,호선명,지하철역,04시-05시 하차인원,05시-06시 하차인원,06시-07시 하차인원,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,10시-11시 하차인원,11시-12시 하차인원,12시-13시 하차인원,13시-14시 하차인원,14시-15시 하차인원,15시-16시 하차인원,16시-17시 하차인원,17시-18시 하차인원,18시-19시 하차인원,19시-20시 하차인원,20시-21시 하차인원,21시-22시 하차인원,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,01시-02시 하차인원,02시-03시 하차인원,03시-04시 하차인원
202205,5호선,하남시청(덕풍?신장),0,90,3594,5859,13877,8180,7861,7657,7827,10826,9283,12334,14964,17172,21039,19865,12935,11745,10244,7202,845,0,0,0
202205,5호선,하남풍산,0,159,2308,6457,15923,9927,5483,4624,4961,5397,5223,5553,7836,7516,9626,9782,6007,5411,4956,3730,67,0,0,0
202205,5호선,행당,1,799,2630,4930,9441,6791,5230,6100,7924,8472,9581,11300,14998,19386,29872,21222,13269,12641,12390,7575,642,0,0,0
202205,5호선,화곡,3,1812,11215,14794,31084,23720,17981,20019,23651,26290,31132,37632,50219,67636,122505,91033,55345,53256,49072,31794,2547,0,0,0
202205,6호선,고려대(종암),2,762,4842,12406,29861,13758,12144,10656,9522,12994,9849,11414,13447,15963,25211,19673,12488,11934,11948,9365,252,1,0,0
202205,6호선,공덕,2,2263,10529,39710,99999,47852,22802,19383,19133,19291,18968,19162,22843,28841,41613,26632,15705,14489,14055,10287,4591,1,0,0
202205,6호선,광흥창(서강),1,1469,5202,16953,36540,18972,11132,8932,9984,11158,10240,11396,12709,15733,23032,16969,10392,9889,9667,6669,336,0,0,0
202205,6호선,구산,0,143,2262,7573,6872,4888,4658,6136,6717,7270,7240,9276,12377,13978,20138,18850,10273,9080,7941,4933,741,0,0,0
202205,6호선,녹사평(용산구청),0,511,4132,9773,17477,9201,7820,8149,9436,10303,9507,10476,11442,14060,17061,11835,6208,4903,3992,3135,346,0,0,0
202205,6호선,대흥(서강대앞),0,830,4011,15764,31744,17432,13073,11402,12800,15447,12483,12539,13992,17401,23755,16010,10128,9071,8513,7644,371,0,0,0
202205,6호선,독바위,1,187,1098,1879,3143,3705,3878,2881,3215,2968,3348,3991,5414,6765,10770,10189,6077,5334,5517,4109,543,0,0,0
202205,6호선,돌곶이,2,1001,3500,6391,17164,12777,11190,9272,10284,10659,10779,13239,15852,21292,31686,26769,16204,13428,14043,8913,1202,0,0,0
202205,6호선,동묘앞,1,877,4733,9054,24437,20060,15570,16766,16860,17818,16766,15639,15354,15103,17168,12442,8746,8374,8244,8547,1487,0,0,0
202205,6호선,디지털미디어시티,2,2898,11841,28072,74307,27502,12429,10727,12582,13244,13257,15579,21482,27606,45034,33560,20731,18982,17823,12560,2614,1,0,0
202205,6호선,마포구청,2,2114,6912,14920,36601,17643,13106,12794,15284,15487,15403,18543,20985,27218,41198,31086,21085,17898,17855,13628,644,0,0,0
202205,6호선,망원,0,964,4878,9950,31750,28290,21701,25710,28298,30600,28892,31246,33169,39282,50285,34900,18753,15476,13698,11180,27,0,0,0
202205,6호선,버티고개,0,379,1418,3037,4868,3193,2488,2489,2763,2969,3193,3682,3812,4767,6605,5057,3141,3229,3233,2325,170,0,0,0
202205,6호선,보문,0,904,3834,9794,18600,9822,7317,7010,7293,8293,7227,8966,10465,14598,21835,17623,11661,11504,12127,9827,398,0,0,0
202205,6호선,봉화산(서울의료원),0,998,2949,6156,13112,7523,6741,6281,8696,9841,9832,12451,14368,20428,30714,29397,17485,14857,14902,9955,1591,0,0,0
202205,6호선,불광,0,550,3125,3835,7513,7608,5655,6079,6215,7151,7048,7661,8512,10329,14569,11156,6509,5613,4997,4924,121,0,0,0
202205,6호선,삼각지,0,1049,7544,16509,27473,11926,9301,8295,8992,9380,8394,8339,8904,10852,14197,9068,6476,6272,7929,5941,630,0,0,0
202205,6호선,상수,4,1059,3564,6499,24769,30068,18201,17150,19450,22814,18805,16885,20204,24716,33667,22787,13700,10959,9652,8104,204,0,0,0
202205,6호선,상월곡(한국과학기술연구원),0,665,2059,3735,14338,8049,7963,7355,6352,7745,7516,8682,10746,13246,18904,16398,10559,9937,9748,7009,629,0,0,0
202205,6호선,새절(신사),1,648,5343,8343,15647,13825,9370,10776,12567,15065,14441,19346,22224,30552,48233,41059,24087,21499,20893,13833,4159,0,1,0
202205,6호선,석계,7,1823,5331,8611,15841,12157,11448,13267,14490,16518,16907,20561,26627,32712,51429,44400,25200,22838,21937,15099,2664,0,0,0
202205,6호선,신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,6호선,신당,1,1071,7673,15690,37691,21389,13662,11184,10934,13137,9142,8622,10616,14209,20449,18419,9229,7428,7525,9775,1080,0,0,0
202205,6호선,안암(고대병원앞),2,1288,7953,17160,47526,34771,41379,24296,22191,31168,19556,20043,20210,23160,30235,21620,13414,12821,13590,10345,1356,0,0,0
202205,6호선,약수,0,329,2112,6437,16949,8639,5023,4762,4653,5424,4661,5358,5881,7545,9126,6002,3686,3250,3272,2172,246,0,0,0
202205,6호선,역촌,0,331,2093,2880,8017,4397,3710,4282,4895,5120,5069,5747,8263,10384,17255,14149,7588,7898,6283,6214,5,0,0,0
202205,6호선,연신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,6호선,월곡(동덕여대),0,814,3884,7342,27884,16983,14702,13961,13733,15692,15467,17408,22476,26160,40703,32950,19570,18433,16787,12914,337,0,0,0
202205,6호선,월드컵경기장(성산),0,1441,3387,5586,11948,11099,12520,14087,14364,15594,15761,17439,13581,11533,14959,9826,5541,4275,3256,2145,201,0,0,0
202205,6호선,응암,0,1217,6086,10371,18271,12991,13247,14803,17619,19144,20590,26175,33101,45289,75698,60022,39544,32204,31668,20540,1761,0,0,0
202205,6호선,이태원,0,1373,6935,11546,29928,23671,17300,18250,20669,22321,20846,22060,27366,33909,45237,37762,26123,22452,18587,15684,2848,0,0,0
202205,6호선,증산(명지대앞),3,698,4236,6081,11218,9040,7834,9494,10321,11842,12737,15734,19960,26145,42711,34033,20572,20023,16906,11726,1808,0,0,0
202205,6호선,창신,0,324,2225,6861,6471,3743,3101,3337,3496,3632,3653,4123,5012,6731,8987,7591,4882,4854,4725,3346,118,0,0,0
202205,6호선,청구,0,615,2773,7304,22566,10313,4522,3931,4057,4510,4206,4809,5282,6399,7519,5574,3640,3167,3606,2587,439,0,0,0
202205,6호선,태릉입구,0,925,3094,4506,9625,8892,10548,12482,10580,12122,12722,12849,14632,16857,25772,21953,11330,11412,10750,8844,2671,0,0,0
202205,6호선,한강진,0,829,7625,19901,40715,28449,18179,19047,18959,23458,18665,19372,20154,22543,25254,13286,4612,3526,2764,2503,2811,0,0,0
202205,6호선,합정,1,1510,7451,17271,44103,29679,18542,20076,20727,22724,20115,21304,25271,32101,44210,28405,15594,13257,12507,12590,385,0,0,0
202205,6호선,화랑대(서울여대입구),0,1019,3193,8020,16596,11148,9404,10645,9620,11679,11131,13077,14905,22367,35488,32569,19335,17315,16622,12364,1679,0,0,0
202205,6호선,효창공원앞,1,743,3819,8260,24445,14273,8830,8176,8769,9065,9257,9243,11264,13398,19750,13646,8459,7801,7917,5204,787,0,0,0
202205,7호선,가산디지털단지,4,6981,28035,123676,376690,202578,55782,34948,33130,34966,31185,28240,27975,30132,36884,26425,14959,12820,11179,8455,1183,0,0,0
202205,7호선,강남구청,0,1840,14104,32781,109356,97203,41223,23087,20870,22000,18262,16328,16529,18645,20196,12644,8497,6927,5578,4485,487,0,0,0
202205,7호선,건대입구,1,1053,7634,18312,37369,29725,26136,22030,24299,27150,24692,23698,24924,31584,42897,29255,16700,13274,11684,7495,4421,0,0,0
202205,7호선,고속터미널,0,2851,23057,37172,52896,36348,27662,25308,22995,26478,23303,20354,20724,22488,25714,16820,9992,9618,6021,3656,419,0,0,0
202205,7호선,공릉(서울과학기술대),0,994,4886,13437,26915,19778,15006,13232,16115,19112,16614,18960,22007,27272,41250,37072,21558,18551,18478,13214,1494,0,0,0
202205,7호선,광명사거리,0,6087,12670,18274,26386,23630,23346,24903,27705,30795,31944,36137,42109,57151,85628,65607,38663,32104,28210,19136,2439,0,0,0
202205,7호선,군자(능동),0,1058,7088,9444,29904,18603,11829,11438,12285,13388,13797,17419,20950,27931,41893,33774,20112,18346,17462,12159,899,1,0,0
202205,7호선,굴포천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,남구로,0,1907,7950,34535,99093,47112,18641,14125,12737,14832,13495,16371,22671,30708,32352,23110,14996,17307,15800,8180,911,0,0,0
202205,7호선,남성,0,986,4077,6591,15110,11724,10331,10301,11696,12922,13400,16798,19300,26375,41648,30996,19222,18493,16568,11708,471,0,0,0
202205,7호선,내방,0,1679,10991,24569,83282,46429,21081,16400,16275,18001,16344,16504,18402,22644,30469,21147,12694,11476,10252,7152,3632,0,0,0
202205,7호선,노원,0,2251,7864,18583,43999,41714,31463,30529,32415,37217,37823,39294,42788,49005,62768,51814,27544,21983,18769,14921,2448,1,0,0
202205,7호선,논현,0,1367,16600,48369,121215,104702,38771,24951,22244,24662,22437,21275,23077,26757,37215,20830,12051,10370,8228,6527,608,0,0,0
202205,7호선,대림(구로구청),4,1067,3604,6726,17829,13081,15079,15604,13373,13739,12851,14713,16892,23417,24944,16493,11231,13152,10985,5684,323,1,0,0
202205,7호선,도봉산,0,1169,6370,8923,16671,19888,19532,15302,14558,14137,13132,14884,17691,22505,35117,39488,23890,20667,18824,14275,2786,0,0,0
202205,7호선,뚝섬유원지,0,632,4497,6620,14714,11075,10929,13759,18352,22965,25872,29575,34132,40185,50882,35450,21847,17750,13984,7028,784,0,0,0
202205,7호선,마들,1,1180,3164,8507,11560,9949,9329,11239,12287,13374,15640,18843,23720,28666,44596,46602,26354,23061,21865,15092,2221,0,0,0
202205,7호선,먹골,0,653,3034,5664,14356,9781,9199,10597,11211,11807,12729,16228,19555,25823,36787,34221,20329,18180,16252,11030,1272,0,0,0
202205,7호선,면목,0,1024,6468,9256,30979,20532,15953,13986,18051,19641,17504,23627,31363,37390,55042,49603,28983,26763,24578,15833,2043,0,0,0
202205,7호선,반포,0,818,8085,12057,19494,16319,9637,9434,9762,9694,8826,8689,9469,10031,12438,7973,5122,4328,4326,2862,155,0,0,0
202205,7호선,보라매,1,1108,5252,18153,43777,14158,11033,9778,10680,12048,11338,11839,13734,19852,30803,24089,14130,12461,12326,8269,1014,1,0,0
202205,7호선,부천시청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,사가정,0,1727,6969,12195,25943,18429,16176,16065,17992,19276,20317,25357,32522,40746,64263,53405,31146,27098,23926,15908,2014,0,0,0
202205,7호선,상도,0,1810,5531,8277,21050,15016,14655,12302,13091,14680,16046,16320,19719,25383,40461,28807,19799,16887,17234,12051,1386,0,0,0
202205,7호선,상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,상봉(시외버스터미널),9,1541,8263,13341,28229,19505,15726,16548,17913,19891,19372,22990,27942,37348,61738,54443,32278,26797,25590,17189,2895,0,0,0
202205,7호선,수락산,0,782,5504,9126,18097,18246,17941,16632,17331,15330,15843,19339,23285,29636,40051,43478,25510,22075,20347,13329,2499,0,0,0
202205,7호선,숭실대입구(살피재),0,856,4156,9100,30393,20923,28290,21202,19013,22309,20666,20409,25216,31085,48049,36217,22811,21082,20691,14811,1709,0,0,0
202205,7호선,신대방삼거리,0,906,6209,14782,29249,19266,14678,13747,15714,17147,19092,22015,27914,37806,62396,48788,30730,28474,24992,18063,1881,0,0,0
202205,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,신풍,4,1410,5468,11847,20136,12508,10483,10651,12176,12935,12961,16250,20399,28944,43708,31620,20463,18605,17827,10690,2540,0,0,0
202205,7호선,어린이대공원(세종대),0,983,7954,16243,68147,46594,38453,33200,29712,34089,29139,23326,22929,25428,33427,25022,16383,14173,15328,10765,963,0,0,0
202205,7호선,온수(성공회대입구),0,1035,3683,11845,18500,16626,8186,7019,9556,10562,10124,11636,14738,22349,40030,32168,18052,16498,14587,11872,6038,0,0,0
202205,7호선,용마산(용마폭포공원),1,697,2370,4247,11188,7603,6757,5477,6309,6927,7347,9276,11194,14135,21237,18583,12163,10896,10660,7042,679,0,0,0
202205,7호선,이수,0,1205,8941,15226,41986,28626,21126,19261,19675,21916,21585,23710,27495,38008,57414,37067,21642,17169,15426,11647,1130,0,0,0
202205,7호선,장승배기,0,1159,4207,8681,17667,10493,9637,9609,10215,10730,11778,13949,16988,20672,31577,23014,14808,13975,12955,8219,1111,0,0,0
202205,7호선,장암,0,189,1357,1384,1728,2196,2550,2458,2134,1706,1608,1285,1617,1852,2737,2713,1397,1153,783,482,132,0,0,0
202205,7호선,중계,0,2110,5410,18198,27133,13939,11396,11846,15177,16129,15589,18264,22068,29445,44538,44807,26217,23275,22359,15232,1635,1,0,0
202205,7호선,중곡,0,805,4760,15323,30179,13289,9483,8778,10312,11152,11522,14785,16872,22599,33162,28058,17287,15253,15163,9918,284,0,0,0
202205,7호선,중화,0,1134,5301,8588,22745,11477,10200,10876,11841,12186,13109,16956,19904,25188,37079,33269,20492,17994,17400,10737,1373,0,0,0
202205,7호선,천왕,0,1043,5515,9327,15858,8699,7482,8338,10590,11427,12037,15563,19304,27356,46212,37124,21829,19605,17094,10993,1526,0,0,0
202205,7호선,철산,0,3245,9596,17134,35078,25254,21544,20698,22637,24693,26334,31478,39643,57149,87936,71121,39649,35673,32502,21314,3277,0,0,0
202205,7호선,청담,0,3620,25383,59884,156365,98905,35706,24533,22509,22777,20331,17883,19047,20617,21546,13945,9348,8892,6736,4612,2981,0,0,0
202205,7호선,태릉입구,0,1103,4982,8999,19795,15913,16856,18982,16073,16920,18078,16859,18087,20763,27295,23392,14761,13499,12468,9253,4823,0,0,0
202205,7호선,하계,1,1556,7012,17323,26504,21206,16928,18119,22136,23932,23587,27039,30633,37646,55485,54469,31405,27787,27965,18882,2097,0,0,0
202205,7호선,학동,0,2210,27148,55190,184566,138328,52077,27172,22381,25609,21846,18235,18024,19052,19812,12242,7781,7131,5171,4160,286,0,0,0
202205,8호선,가락시장,2,2518,7397,14798,40436,16875,12193,9838,10549,11178,9927,11477,12955,15624,19809,14774,9323,8466,6629,4223,2917,0,0,0
202205,8호선,강동구청,0,1141,5485,14726,34355,13966,9972,10019,10939,12402,12636,14584,17229,22893,34729,25623,16177,15476,14000,8073,1074,0,0,0
202205,8호선,남위례,0,622,2457,5820,17998,8827,4950,4843,5659,6555,6161,7608,9678,12503,19007,15175,8181,7707,7391,5651,14,0,0,0
202205,8호선,남한산성입구(성남법원.검찰청),1,1581,5343,11645,32047,31596,15547,12183,15320,17097,15501,18282,22178,30197,47041,37701,24441,23163,22786,12969,1727,0,0,0
202205,8호선,단대오거리,0,1862,8420,11144,24331,12604,8803,9525,10094,11566,13205,16580,20191,25156,38035,30428,18720,17924,16611,11267,1486,0,0,0
202205,8호선,모란,0,537,3650,4721,10748,6453,7046,6943,7476,7722,6567,7504,8058,8656,10931,7275,4588,4287,3401,2498,601,0,0,0
202205,8호선,몽촌토성(평화의문),0,1457,6229,10373,31727,18138,10259,9839,9254,9551,7907,8270,10094,12168,16320,12850,7314,6593,6198,3526,271,0,0,0
202205,8호선,문정,0,3435,14195,52984,168200,77958,27156,17916,17838,19973,17516,18789,19589,24064,35131,25336,14639,13124,11642,7445,180,0,0,0
202205,8호선,복정,0,2651,9522,11134,18731,14324,9318,7557,10281,9504,9353,10370,13970,19400,28970,21348,14245,13021,12777,6571,449,0,0,0
202205,8호선,산성,1,795,3681,3658,10538,6929,6365,5458,5738,6017,6273,8274,9506,13583,20641,17899,11556,10608,10113,6211,978,0,0,0
202205,8호선,석촌,1,742,3748,8798,22320,17127,12544,13176,13108,14443,14182,14129,17336,21801,29029,19862,12648,10441,9208,6508,1004,0,0,0
202205,8호선,송파,0,584,5873,10991,18668,10123,8009,8120,10000,11093,11325,12481,15518,19628,26918,22102,12535,12210,11300,6594,947,0,0,0
202205,8호선,수진,0,621,2485,4116,12255,5775,5311,5292,6488,7457,7606,8709,9894,10700,16048,12609,8525,7823,6877,5077,550,0,0,0
202205,8호선,신흥,0,386,3012,3598,7038,4687,4653,4950,5779,7180,7845,8248,10636,12151,16133,13560,8477,7337,6171,4220,511,0,0,0
202205,8호선,암사,0,1095,5708,9687,21080,13447,12721,14909,16487,18952,20634,24484,33206,42503,68939,59883,33035,27742,29175,17307,2923,0,0,0
202205,8호선,잠실(송파구청),1,2219,10518,31252,77243,43424,30551,32402,31511,31379,29267,28286,30360,36049,43473,23313,12838,9073,7095,4604,808,0,0,0
202205,8호선,장지,0,2762,13300,27909,48901,30406,19052,19418,23121,20364,23070,26160,28071,33635,50762,36833,22240,18004,18472,10661,286,0,0,0
202205,8호선,천호(풍납토성),0,1764,11298,14353,29309,23611,18873,19813,21270,22908,24644,29410,32511,45815,67964,49016,28056,24860,22667,13439,2896,0,0,0
202205,9호선,가양,0,1597,9041,27639,48947,26953,18312,18536,20680,23686,24980,28010,35156,42821,69817,59239,36682,36240,32127,22304,1459,8,0,0
202205,9호선,개화,0,245,2959,3399,6059,3116,2301,2262,2424,2378,2057,2521,2339,3262,5933,4841,3039,2071,1697,1146,226,25,0,0
202205,9호선,고속터미널,0,1651,16263,21204,30986,32732,34759,35033,36388,37932,39400,40497,44000,47362,56394,38221,24013,20433,17715,10014,179,0,0,0
202205,9호선,공항시장,1,189,1542,2200,4054,3124,3094,3510,3832,4242,4236,5145,6692,7638,11136,10104,6453,5920,5484,4119,581,1,0,0
202205,9호선,구반포,0,176,1308,3593,4922,4020,2428,2163,2326,2601,2000,2051,1862,2098,3083,1770,839,891,768,789,71,0,0,0
202205,9호선,국회의사당,0,1810,10155,45027,150606,71789,23676,17651,15879,16128,13271,11101,10265,11939,11755,7160,4325,3319,3104,2130,38,0,0,0
202205,9호선,김포공항,2,1426,13169,22372,29689,21476,20805,26152,24930,27703,26899,24839,29017,32034,34301,19127,8687,4369,3456,2309,1034,1,0,0
202205,9호선,노들,0,282,1521,2614,4594,3272,3802,3588,4542,5149,5864,7392,8247,9975,16682,12076,7535,7152,6859,4560,90,0,0,0
202205,9호선,노량진,1,2326,14508,45139,70212,42945,26801,26519,33621,37252,32463,35591,43489,60600,91733,59597,40974,39722,38914,25504,1824,0,0,0
202205,9호선,당산,0,1553,6791,16308,43416,23585,16863,18528,20064,22021,22172,24625,30246,46059,69572,51860,33353,32206,33102,24053,1700,11,0,0
202205,9호선,동작(현충원),0,264,1842,1978,4354,3872,3276,3073,2819,3061,3022,2747,2794,3284,4933,3409,2191,2224,2347,1715,2118,31,0,0
202205,9호선,등촌,0,791,3520,7048,17887,10991,9571,10523,11797,13031,13758,16171,19971,27064,41159,36033,21135,16660,16190,11804,214,0,0,0
202205,9호선,마곡나루(서울식물원),1,1066,9930,16933,49487,23075,14303,12977,12623,13793,13955,13977,16519,24191,36370,31889,18169,15992,15785,11320,1164,15,0,0
202205,9호선,사평,0,195,1802,5148,7512,3504,3000,3527,4376,5149,5080,5744,7030,8491,10614,8859,5220,4943,5394,3339,53,0,0,0
202205,9호선,샛강,0,985,4253,16419,39045,14143,8352,7913,6491,6994,7123,6289,7124,9855,13135,7368,4335,3484,3334,2286,240,0,0,0
202205,9호선,선유도,0,1516,5084,15619,44073,17880,7951,8174,8501,9130,9245,9729,10324,12483,20833,15800,9004,8455,7542,5308,397,0,0,0
202205,9호선,신논현,0,1492,15141,44506,98679,106322,56667,45385,43120,48579,45577,43554,52607,67803,103688,60032,32532,28521,25524,15276,1822,19,0,0
202205,9호선,신목동,0,468,2287,3657,6052,2971,2923,3225,3559,4698,4372,5041,6583,8657,14028,11672,6780,7444,6588,4299,486,5,0,0
202205,9호선,신반포,0,881,10977,7492,9543,6167,4933,4293,4887,6071,5769,6632,7461,7730,11151,7514,4153,3702,3483,2310,50,0,0,0
202205,9호선,신방화,1,641,2411,5276,11740,6375,5637,6497,7729,7927,8226,10897,12571,15170,24909,20154,12204,11143,10549,7209,323,0,0,0
202205,9호선,양천향교,0,1362,7270,10836,39982,17923,9947,8638,9846,10241,11138,10628,12487,18143,27246,25870,16095,13981,14760,11195,501,0,0,0
202205,9호선,여의도,0,2279,23174,136206,175528,70615,32903,34399,32692,33316,28996,26742,26479,28833,33683,19976,10425,8925,8084,5100,1775,22,0,0
